technician_id,hospital_id,assigned_hospital_id,name,qualification,phone_number,email_address
7682,196,18,Mr. John Jones,Quality Control Analyst,438-468-8199,mr.john.jones@hospital.ca
7683,38,184,Michaela Smith,Diagnostic Technician,514-198-9067,michaela.smith@medcenter.ca
7684,48,278,Sara Moore,Blood Bank Specialist,418-791-5581,sara.moore@healthcare.com
7685,249,,Terry French,Clinical Trials Coordinator,418-267-6959,terry.french@hospital.ca
7686,286,133,Pamela Morse,Pathology Assistant,450-917-5834,pamela.morse@healthcare.com
7687,16,,Joseph Patterson,Clinical Trials Coordinator,450-238-0235,joseph.patterson@medcenter.ca
7688,276,173,Allen Newman,Toxicology Technician,438-386-4915,allen.newman@hospital.ca
7689,,,Krista Alexander,Clinical Research Technician,438-255-2049,krista.alexander@medcenter.ca
7690,42,252,Jonathan Pugh,Tissue Typing Specialist,418-571-7867,jonathan.pugh@hospital.ca
7691,132,281,Keith Finley,Laboratory Supervisor,450-546-4505,keith.finley@labservices.ca
7692,54,187,Frank Green,Quality Control Analyst,438-862-1853,frank.green@labservices.ca
7693,,,Jessica Rodriguez,Toxicology Technician,418-655-3388,jessica.rodriguez@hospital.ca
7694,262,275,Robert Hughes,Clinical Laboratory Technologist,450-469-6075,robert.hughes@healthcare.com
7695,101,,Scott Hernandez,Clinical Laboratory Technologist,418-303-9763,scott.hernandez@labservices.ca
7696,124,,Richard Coleman,Medical Laboratory Assistant,450-485-5046,richard.coleman@medcenter.ca
7697,202,272,Jennifer Townsend,Clinical Laboratory Technologist,418-669-3843,jennifer.townsend@labservices.ca
7698,248,27,Carrie Mcdaniel,Tissue Typing Specialist,418-635-2506,carrie.mcdaniel@healthcare.com
7699,53,46,Emily Rodriguez,Clinical Trials Coordinator,418-855-0472,emily.rodriguez@healthcare.com
7700,199,31,Janet Reed,Clinical Research Technician,418-801-5150,janet.reed@medcenter.ca
7701,240,,Patrick Castillo,Blood Bank Specialist,438-372-6600,patrick.castillo@medcenter.ca
7702,100,140,Melissa Reynolds,Clinical Laboratory Technologist,450-636-2100,melissa.reynolds@healthcare.com
7703,37,,Jason Frazier,Clinical Laboratory Technologist,514-145-6614,jason.frazier@medcenter.ca
7704,135,,Elizabeth Peters,Laboratory Supervisor,418-703-5857,elizabeth.peters@medcenter.ca
7705,108,,Karen Montgomery,Blood Transfusion Officer,438-670-2547,karen.montgomery@medcenter.ca
7706,294,,Tanya Lopez,Clinical Biochemist,450-265-8549,tanya.lopez@healthcare.com
7707,10,132,Eric Dominguez,Clinical Laboratory Technologist,514-538-4043,eric.dominguez@hospital.ca
7708,220,,Timothy Wilkins Jr.,Blood Bank Specialist,438-658-4155,timothy.wilkins.jr@labservices.ca
7709,261,218,Jason Sanchez,Blood Transfusion Officer,514-677-5565,jason.sanchez@medcenter.ca
7710,203,43,Jessica Martin,Certified Phlebotomist,438-994-4582,jessica.martin@hospital.ca
7711,221,,Renee Calhoun,Blood Bank Specialist,514-096-1170,renee.calhoun@medcenter.ca
7712,122,,Angela Thomas,Clinical Laboratory Technologist,514-068-8003,angela.thomas@healthcare.com
7713,49,,Samantha Gallagher,Toxicology Technician,514-637-9135,samantha.gallagher@hospital.ca
7714,149,171,Deanna Poole,Hematology Technician,450-929-5949,deanna.poole@medcenter.ca
7715,182,,Sandra Haney,Blood Transfusion Officer,418-181-0287,sandra.haney@labservices.ca
7716,21,31,Aimee Charles,Hematology Technician,514-253-9951,aimee.charles@healthcare.com
7717,233,,Kent Brown,Clinical Trials Coordinator,514-155-5695,kent.brown@hospital.ca
7718,,,April Miller,Medical Lab Technician,438-408-2536,april.miller@healthcare.com
7719,3,235,Randall Wilson,Biomedical Scientist,438-989-8980,randall.wilson@hospital.ca
7720,6,,Joann Lowe,Laboratory Supervisor,438-766-5473,joann.lowe@medcenter.ca
7721,26,109,Lori Williams,Blood Transfusion Officer,418-344-9682,lori.williams@medcenter.ca
7722,99,,Donald Clark,Blood Bank Specialist,514-752-7548,donald.clark@medcenter.ca
7723,289,193,Rebecca Lawson,Clinical Biochemist,450-034-2357,rebecca.lawson@labservices.ca
7724,,216,Nicole Wright,Serology Technician,450-462-1555,nicole.wright@healthcare.com
7725,87,,Douglas Reed,Quality Control Analyst,438-278-5065,douglas.reed@medcenter.ca
7726,191,221,Stephen Baker,Laboratory Supervisor,450-544-4810,stephen.baker@healthcare.com
7727,26,,Justin Brown MD,Biomedical Scientist,450-209-1022,justin.brown.md@hospital.ca
7728,119,,Robert Lane,Medical Lab Technician,438-702-7822,robert.lane@hospital.ca
7729,203,,Diana Taylor,Clinical Trials Coordinator,514-301-3019,diana.taylor@medcenter.ca
7730,18,,Tiffany Price,Clinical Biochemist,450-100-0089,tiffany.price@healthcare.com
7731,178,,Ethan Moore,Medical Laboratory Assistant,418-139-8788,ethan.moore@hospital.ca
7732,216,,Austin Goodwin,Toxicology Technician,514-608-8184,austin.goodwin@medcenter.ca
7733,169,,Joann Rodriguez,Quality Control Analyst,438-230-2431,joann.rodriguez@hospital.ca
7734,13,175,Jill Miller,Immunology Technician,418-136-5415,jill.miller@hospital.ca
7735,166,,Scott Castaneda,Blood Transfusion Officer,438-770-4767,scott.castaneda@healthcare.com
7736,,185,Jon Cervantes,Clinical Trials Coordinator,514-366-5283,jon.cervantes@medcenter.ca
7737,283,,Carlos Melton,Toxicology Technician,450-331-6286,carlos.melton@healthcare.com
7738,180,,Alan Walker,Diagnostic Technician,450-444-4948,alan.walker@labservices.ca
7739,107,73,Kevin Phillips,Certified Phlebotomist,450-461-8830,kevin.phillips@labservices.ca
7740,120,,Daniel Daniels,Medical Laboratory Assistant,450-579-6087,daniel.daniels@labservices.ca
7741,238,209,David Fleming,Toxicology Technician,514-241-6496,david.fleming@labservices.ca
7742,,,Virginia Rodriguez,Medical Lab Technician,418-911-9841,virginia.rodriguez@medcenter.ca
7743,167,99,Leslie Greene,Laboratory Supervisor,418-814-7160,leslie.greene@labservices.ca
7744,,,Patty Rodriguez,Blood Bank Specialist,450-906-4131,patty.rodriguez@medcenter.ca
7745,157,,David Hansen,Pathology Assistant,514-802-5322,david.hansen@labservices.ca
7746,,,Susan Hood,Diagnostic Technician,418-919-4188,susan.hood@labservices.ca
7747,123,,Joseph Smith MD,Blood Transfusion Officer,450-841-9438,joseph.smith.md@healthcare.com
7748,298,,Ms. Jacqueline Moreno,Clinical Biochemist,450-973-2192,ms.jacqueline.moreno@labservices.ca
7749,,,Mark Velasquez,Blood Transfusion Officer,450-895-4637,mark.velasquez@healthcare.com
7750,41,140,Andrew Davis,Diagnostic Technician,514-617-1752,andrew.davis@hospital.ca
7751,104,,Brittany Christensen,Serology Technician,514-098-7986,brittany.christensen@labservices.ca
7752,290,,Sydney Stevenson,Serology Technician,418-722-9270,sydney.stevenson@hospital.ca
7753,37,156,Brian Mosley,Clinical Biochemist,450-292-3410,brian.mosley@hospital.ca
7754,263,,Toni Smith,Medical Laboratory Assistant,514-912-4553,toni.smith@healthcare.com
7755,263,35,Julia Brown,Blood Bank Specialist,438-268-7453,julia.brown@medcenter.ca
7756,163,,Brenda Oneill,Laboratory Supervisor,438-849-5647,brenda.oneill@labservices.ca
7757,140,,Donna Sullivan,Hematology Technician,418-976-3610,donna.sullivan@hospital.ca
7758,210,235,Hunter Wang,Immunology Technician,418-505-8164,hunter.wang@hospital.ca
7759,240,271,Jose Wells,Tissue Typing Specialist,418-391-7160,jose.wells@medcenter.ca
7760,228,23,Mr. Charles Byrd DVM,Immunology Technician,438-841-9870,mr.charles.byrd.dvm@hospital.ca
7761,40,71,Virginia Mccoy,Medical Laboratory Assistant,514-212-8422,virginia.mccoy@medcenter.ca
7762,299,,Aaron Gardner,Laboratory Supervisor,450-209-0191,aaron.gardner@labservices.ca
7763,19,,Alexis Pope,Blood Transfusion Officer,514-601-0190,alexis.pope@labservices.ca
7764,175,162,Kimberly Kelly,Laboratory Supervisor,514-793-1423,kimberly.kelly@healthcare.com
7765,,,Steven Barton,Blood Bank Specialist,450-913-1358,steven.barton@labservices.ca
7766,125,,Nancy Thompson,Immunology Technician,438-717-6274,nancy.thompson@healthcare.com
7767,120,94,Thomas Smith,Hematology Technician,438-186-6474,thomas.smith@medcenter.ca
7768,176,,Michael Lopez,Medical Lab Technician,438-789-1433,michael.lopez@medcenter.ca
7769,240,,Alison Mata,Hematology Technician,514-577-4411,alison.mata@labservices.ca
7770,,,Randy Crawford,Diagnostic Technician,418-847-6465,randy.crawford@hospital.ca
7771,64,,Christopher Mccarty,Tissue Typing Specialist,438-652-3493,christopher.mccarty@hospital.ca
7772,,,Katherine Kim,Toxicology Technician,514-318-3220,katherine.kim@medcenter.ca
7773,,,Taylor Lee,Clinical Trials Coordinator,514-819-9206,taylor.lee@labservices.ca
7774,,,Sharon White,Certified Phlebotomist,418-783-7804,sharon.white@labservices.ca
7775,274,,Eugene Khan,Blood Transfusion Officer,514-064-2003,eugene.khan@medcenter.ca
7776,81,,Shawn Smith,Laboratory Supervisor,438-579-2795,shawn.smith@healthcare.com
7777,179,256,Daniel Santos,Hematology Technician,450-021-7365,daniel.santos@labservices.ca
7778,298,,Cameron Robertson,Tissue Typing Specialist,514-252-8165,cameron.robertson@healthcare.com
7779,83,,Jeffery Schroeder,Clinical Biochemist,438-980-1723,jeffery.schroeder@labservices.ca
7780,,128,Michael Morgan,Quality Control Analyst,438-315-8829,michael.morgan@labservices.ca
7781,129,,Timothy Cabrera,Clinical Research Technician,514-094-7692,timothy.cabrera@labservices.ca
7782,110,147,Christopher Gibbs,Laboratory Supervisor,450-801-9749,christopher.gibbs@labservices.ca
7783,,,Cristina Clark,Clinical Research Technician,438-052-5890,cristina.clark@healthcare.com
7784,67,119,Dana Rodriguez,Medical Lab Technician,418-742-7693,dana.rodriguez@healthcare.com
7785,82,,Kristy Doyle,Toxicology Technician,514-129-6664,kristy.doyle@hospital.ca
7786,24,177,Kristen Moss,Blood Transfusion Officer,418-390-7223,kristen.moss@healthcare.com
7787,226,,Justin Herrera,Clinical Research Technician,514-031-6116,justin.herrera@hospital.ca
7788,14,,Christina Smith,Medical Lab Technician,438-314-1570,christina.smith@healthcare.com
7789,219,,Jennifer Perkins,Clinical Biochemist,438-876-2360,jennifer.perkins@labservices.ca
7790,277,,Michelle Stafford,Certified Phlebotomist,514-063-1992,michelle.stafford@hospital.ca
7791,267,,Kathleen Reynolds,Biomedical Scientist,418-307-8551,kathleen.reynolds@hospital.ca
7792,220,61,Phillip Garcia,Serology Technician,514-830-2950,phillip.garcia@hospital.ca
7793,142,,David Fox,Tissue Typing Specialist,438-445-9080,david.fox@medcenter.ca
7794,254,,William Johnson,Serology Technician,438-905-7183,william.johnson@healthcare.com
7795,44,49,Kelly Booth,Toxicology Technician,438-963-0272,kelly.booth@medcenter.ca
7796,228,160,Christopher Hunt,Laboratory Supervisor,450-547-2754,christopher.hunt@medcenter.ca
7797,121,115,Scott George,Blood Transfusion Officer,514-488-9200,scott.george@medcenter.ca
7798,149,106,Bradley Taylor,Immunology Technician,418-727-4113,bradley.taylor@labservices.ca
7799,,,Mary Taylor,Certified Phlebotomist,514-819-4756,mary.taylor@labservices.ca
7800,65,,Sarah Wise,Medical Laboratory Assistant,418-556-5888,sarah.wise@labservices.ca
7801,37,75,Anthony Norton,Clinical Biochemist,514-592-4477,anthony.norton@labservices.ca
7802,148,,Brett Stone II,Blood Transfusion Officer,438-735-8420,brett.stone.ii@labservices.ca
7803,261,,Joseph Alexander,Medical Lab Technician,438-878-5776,joseph.alexander@healthcare.com
7804,131,256,Mitchell Berg,Laboratory Supervisor,438-255-8792,mitchell.berg@hospital.ca
7805,172,191,Tammy Davis,Clinical Biochemist,438-655-8540,tammy.davis@healthcare.com
7806,130,,Mark Mcgrath,Clinical Research Technician,438-284-4075,mark.mcgrath@healthcare.com
7807,297,292,Kaitlin Wolf,Clinical Laboratory Technologist,450-525-6885,kaitlin.wolf@medcenter.ca
7808,93,170,Jack Wilson,Tissue Typing Specialist,450-737-6909,jack.wilson@medcenter.ca
7809,241,225,Stephanie Brown,Immunology Technician,450-045-2259,stephanie.brown@medcenter.ca
7810,41,,Jason Gonzalez,Tissue Typing Specialist,514-209-9382,jason.gonzalez@medcenter.ca
7811,32,289,John Preston,Laboratory Supervisor,514-855-4002,john.preston@medcenter.ca
7812,146,219,Pamela Mcpherson,Quality Control Analyst,450-580-4621,pamela.mcpherson@healthcare.com
7813,28,,Beth Miller,Medical Laboratory Assistant,418-465-6127,beth.miller@healthcare.com
7814,1,,Michael Hurst,Hematology Technician,514-971-5354,michael.hurst@labservices.ca
7815,183,,Alexander Lawrence,Certified Phlebotomist,438-304-9176,alexander.lawrence@healthcare.com
7816,127,,Alexandria Sanchez,Toxicology Technician,514-206-7804,alexandria.sanchez@healthcare.com
7817,226,249,Heather Hernandez,Clinical Trials Coordinator,438-499-6503,heather.hernandez@hospital.ca
7818,233,,Jared Pratt,Pathology Assistant,418-681-2704,jared.pratt@healthcare.com
7819,6,46,Samantha Macias,Certified Phlebotomist,438-467-3039,samantha.macias@healthcare.com
7820,35,,Jessica Lee,Blood Transfusion Officer,514-006-8538,jessica.lee@hospital.ca
7821,52,,Vincent Smith DDS,Medical Laboratory Assistant,514-899-9350,vincent.smith.dds@medcenter.ca
7822,67,74,Jennifer Garrett,Blood Bank Specialist,450-369-6784,jennifer.garrett@healthcare.com
7823,194,,Christina Brown,Clinical Biochemist,418-391-7219,christina.brown@medcenter.ca
7824,68,56,Larry Harper,Medical Lab Technician,438-533-1384,larry.harper@hospital.ca
7825,82,,Emily Gates,Medical Laboratory Assistant,438-912-3956,emily.gates@labservices.ca
7826,203,119,David Mendoza,Pathology Assistant,418-499-7641,david.mendoza@medcenter.ca
7827,288,,Heidi Shaw,Biomedical Scientist,514-561-7337,heidi.shaw@medcenter.ca
7828,34,143,Christina Lee,Diagnostic Technician,514-349-0825,christina.lee@hospital.ca
7829,124,229,James Reynolds,Hematology Technician,418-129-9907,james.reynolds@hospital.ca
7830,223,23,Joel Bowers,Clinical Trials Coordinator,438-669-2829,joel.bowers@healthcare.com
7831,269,,Courtney Ewing,Clinical Trials Coordinator,450-338-4767,courtney.ewing@labservices.ca
7832,265,136,Jessica Hicks,Medical Lab Technician,450-851-6873,jessica.hicks@medcenter.ca
7833,255,212,Kenneth Hodge,Pathology Assistant,514-232-4038,kenneth.hodge@healthcare.com
7834,229,188,Mary Dixon,Clinical Biochemist,438-685-5745,mary.dixon@healthcare.com
7835,58,,Kristen Rocha,Toxicology Technician,514-624-4918,kristen.rocha@medcenter.ca
7836,219,215,Troy Terry,Clinical Biochemist,438-692-4164,troy.terry@medcenter.ca
7837,82,180,Jennifer Chambers,Tissue Typing Specialist,514-735-5399,jennifer.chambers@hospital.ca
7838,8,9,Laura Hurst,Toxicology Technician,514-234-4868,laura.hurst@medcenter.ca
7839,255,80,Justin Floyd,Hematology Technician,438-305-9699,justin.floyd@healthcare.com
7840,,,Jeffrey Evans,Tissue Typing Specialist,438-205-5735,jeffrey.evans@medcenter.ca
7841,107,,Aaron Jones,Blood Bank Specialist,514-109-4434,aaron.jones@hospital.ca
7842,142,,Tony Thompson,Hematology Technician,450-828-2533,tony.thompson@labservices.ca
7843,,69,David Powell,Tissue Typing Specialist,450-789-0514,david.powell@hospital.ca
7844,13,,Christopher Riley,Blood Transfusion Officer,418-469-2226,christopher.riley@hospital.ca
7845,140,178,Cynthia Sanders,Pathology Assistant,450-899-5792,cynthia.sanders@healthcare.com
7846,205,206,Shannon Valencia,Medical Lab Technician,438-714-7113,shannon.valencia@labservices.ca
7847,251,13,Megan Branch,Clinical Laboratory Technologist,418-907-1048,megan.branch@labservices.ca
7848,23,63,Audrey Ball,Blood Bank Specialist,450-800-1157,audrey.ball@labservices.ca
7849,187,,Tracy Grant,Clinical Trials Coordinator,438-015-7093,tracy.grant@labservices.ca
7850,33,,Laura Bell,Clinical Laboratory Technologist,514-585-2367,laura.bell@medcenter.ca
7851,54,,Michael Quinn,Quality Control Analyst,514-189-3278,michael.quinn@medcenter.ca
7852,78,,Debra Henderson,Tissue Typing Specialist,418-453-9963,debra.henderson@labservices.ca
7853,199,,Janet Miranda,Clinical Laboratory Technologist,438-723-1945,janet.miranda@hospital.ca
7854,141,183,James Ward,Medical Laboratory Assistant,450-570-4655,james.ward@medcenter.ca
7855,273,29,Robert Jennings,Blood Bank Specialist,450-295-6995,robert.jennings@hospital.ca
7856,138,,Jacob Frederick,Serology Technician,438-603-6862,jacob.frederick@hospital.ca
7857,,,Patricia Andrade,Medical Laboratory Assistant,418-786-0777,patricia.andrade@labservices.ca
7858,204,,Susan Church,Clinical Biochemist,450-799-3139,susan.church@healthcare.com
7859,150,,Katie Berry,Diagnostic Technician,514-945-1697,katie.berry@healthcare.com
7860,248,,Douglas Tyler,Toxicology Technician,438-664-6007,douglas.tyler@hospital.ca
7861,129,288,Adrian Nichols,Serology Technician,438-637-4894,adrian.nichols@healthcare.com
7862,268,,Cody Berry MD,Diagnostic Technician,418-509-9049,cody.berry.md@labservices.ca
7863,43,70,Robert Drake,Medical Lab Technician,514-033-1440,robert.drake@healthcare.com
7864,121,,James Rodriguez,Hematology Technician,438-240-2820,james.rodriguez@medcenter.ca
7865,258,,Daniel Carter,Tissue Typing Specialist,418-691-6039,daniel.carter@labservices.ca
7866,9,,Michael Austin,Quality Control Analyst,514-893-9990,michael.austin@medcenter.ca
7867,,23,Michael Green,Diagnostic Technician,514-929-6574,michael.green@labservices.ca
7868,47,,Andrew Turner,Certified Phlebotomist,438-945-4373,andrew.turner@medcenter.ca
7869,200,,Holly Ray,Hematology Technician,450-856-3370,holly.ray@healthcare.com
7870,182,,Rachel Davis,Certified Phlebotomist,514-878-7934,rachel.davis@medcenter.ca
7871,113,,John Burton,Clinical Biochemist,438-988-6673,john.burton@hospital.ca
7872,164,,Joanne Smith,Quality Control Analyst,438-380-9963,joanne.smith@healthcare.com
7873,140,99,Michael Johnson,Biomedical Scientist,418-797-4588,michael.johnson@healthcare.com
7874,171,,Jennifer Lam,Clinical Biochemist,514-459-8858,jennifer.lam@labservices.ca
7875,17,,Kevin Gibson,Laboratory Supervisor,438-724-4808,kevin.gibson@labservices.ca
7876,4,208,Robert Morales,Hematology Technician,450-465-5631,robert.morales@labservices.ca
7877,94,,Kathryn Murphy,Hematology Technician,514-105-3302,kathryn.murphy@labservices.ca
7878,95,,William Mcmillan,Quality Control Analyst,450-759-6991,william.mcmillan@hospital.ca
7879,248,,Jennifer Coffey,Laboratory Supervisor,450-106-8130,jennifer.coffey@hospital.ca
7880,298,,Melissa Howard,Serology Technician,450-639-4313,melissa.howard@healthcare.com
7881,21,209,Alexandra Acosta,Diagnostic Technician,514-930-0314,alexandra.acosta@hospital.ca
7882,175,197,Corey Buchanan,Diagnostic Technician,438-588-7238,corey.buchanan@healthcare.com
7883,44,251,Anna Bird,Certified Phlebotomist,450-595-4925,anna.bird@labservices.ca
7884,246,,Dustin Blackwell,Clinical Biochemist,438-153-0780,dustin.blackwell@hospital.ca
7885,84,71,Annette Thomas,Clinical Biochemist,514-217-6609,annette.thomas@hospital.ca
